id,set_id,equip_slot_id,desc,weight,price,can_alter,image_url
3462,28,4,"Greaves of the enchanted knights that once served the Carian royal family.

The enchanted knights, anointed by the Lunar Queen, were all heroes of the highest honors, but fell into disarray with the decline of the royal family.",6.6,100,0,https://eldenring.fanapis.com/images/armors/17f699dacd9l0i0pgr5dfa76ma68sc.png
3463,28,1,"Helm of the enchanted knights that once served the Carian royal family.

The enchanted knights, anointed by the Lunar Queen, were all heroes of the highest honors, but fell into disarray with the decline of the royal family.",4.6,500,0,https://eldenring.fanapis.com/images/armors/17f69ba1fd5l0i0oqx2o4ssdcb0cjp.png
3464,29,1,"Blue scarab worn directly on the head.
These scarabs roll clumps of cerulean tears during their labors.

Slightly increases the recovery effects of the Flask of Cerulean Tears, but increases damage taken.",5.1,1000,0,https://eldenring.fanapis.com/images/armors/17f69488d67l0i0oqufjqdi484wn2.png
3465,30,2,"Armor made of woven chain.
Standard issue for ordinary soldiers.

Though plain in appearance, it offers dependable protection.",8.8,200,0,https://eldenring.fanapis.com/images/armors/17f69a89e68l0i0nhk83o7u0bpk91k.png
3466,30,1,"Coif made of woven chain.
Standard issue for ordinary soldiers.

Though plain in appearance, it offers dependable protection.",3.8,200,0,https://eldenring.fanapis.com/images/armors/17f69991171l0i0oqodkekpq7kxpps.png
3467,30,4,"Leggings made of woven chain.
Standard issue for ordinary soldiers.

Though plain in appearance, they offer dependable protection.",5.5,1000,0,https://eldenring.fanapis.com/images/armors/17f697261e6l0i0pgtgsp709nb4xsa.png
3468,31,2,"Padded cloth armor with a chainmail shawl draped over the shoulders.

Widely issued to foot soldiers in a lord's army.",8.3,200,0,https://eldenring.fanapis.com/images/armors/17f69396920l0i0nhqr4mk5q440elb.png
3469,32,3,"Bracers reserved for the badlands' bravest.
Proof that the wearer has slaughtered countless foes.

Following the example of their chieftain Hoarah Loux, the brave warriors of the badlands shun excess adornment.",2.1,200,0,https://eldenring.fanapis.com/images/armors/17f69c14bf9l0i0o9a50murdvyr8wg.png
3470,32,4,"Gaiters formed only with leather straps.
Common wear in the badlands.",3.9,1000,0,
3471,32,1,"Headband reserved for the badlands' bravest.
Proof that the wearer has slaughtered countless foes.

Following the example of their chieftain Hoarah Loux, the brave warriors of the badlands shun excess adornment.",2.7,1000,0,https://eldenring.fanapis.com/images/armors/17f69a16335l0i0oqmglk4lq7pv3zj.png
3472,32,2,"Pauldron reserved for the badlands' bravest.
Proof that the wearer has slaughtered countless foes.

Following the example of their chieftain Hoarah Loux, the brave warriors of the badlands shun excess adornment.",5.1,500,0,https://eldenring.fanapis.com/images/armors/17f69aac7del0i0nhkvop92drjzgq.png
3473,33,2,"Armor of the Cleanrot Knights, celebrated for their undefeated campaign in the Shattering.

The Cleanrot Knights vowed to fight alongside Malenia, despite the inevitable, if gradual, putrefaction of their flesh. Their acceptance of their fate made these battles the fiercest of all.",15.0,500,1,https://eldenring.fanapis.com/images/armors/17f69574f29l0i0nj8lj0vaeprdgq.png
3474,33,2,"Armor of the Cleanrot Knights, celebrated for their undefeated campaign in the Shattering.

The Cleanrot Knights vowed to fight alongside Malenia, despite the inevitable, if gradual, putrefaction of their flesh. Their acceptance of their fate made these battles the fiercest of all.",13.7,200,1,https://eldenring.fanapis.com/images/armors/17f69aaa630l0i0nj3bpfc2hdtz6bd.png
3475,33,3,"Gauntlets of the Cleanrot Knights, celebrated for their undefeated campaign in the Shattering.

The Cleanrot Knights vowed to fight alongside Malenia, despite the inevitable, if gradual, putrefaction of their flesh. Their acceptance of their fate made these battles the fiercest of all.",5.0,200,0,https://eldenring.fanapis.com/images/armors/17f69aed2ffl0i0o9a404fc0nm7z59o.png
3476,33,4,"Greaves of the Cleanrot Knights, celebrated for their undefeated campaign in the Shattering.

The Cleanrot Knights vowed to fight alongside Malenia, despite the inevitable, if gradual, putrefaction of their flesh. Their acceptance of their fate made these battles the fiercest of all.",9.3,200,0,
3477,33,1,"Winged helm of the Cleanrot Knights, celebrated for their undefeated campaign in the Shattering.

The Cleanrot Knights vowed to fight alongside Malenia, despite the inevitable, if gradual, putrefaction of their flesh. Their acceptance of their fate made these battles the fiercest of all.",6.4,100,1,
3478,33,1,"Winged helm of the Cleanrot Knights, celebrated for their undefeated campaign in the Shattering.

The Cleanrot Knights vowed to fight alongside Malenia, despite the inevitable, if gradual, putrefaction of their flesh. Their acceptance of their fate made these battles the fiercest of all.",5.5,500,1,https://eldenring.fanapis.com/images/armors/17f69b50692l0i0ors8nfgenfh7k6r.png
3479,34,2,"Clothing made of coarse material, commonly worn in the Lands Between.",3.2,100,0,https://eldenring.fanapis.com/images/armors/17f69be686fl0i0nizg2fcjv8u31em.png
3480,34,4,"Trousers made of coarse material, commonly worn in the Lands Between.",2.0,100,0,https://eldenring.fanapis.com/images/armors/17f69b52568l0i0pgs8kizirn11qd.png
3481,35,2,"Garb with a thick embroidered cape attached.
Standard wear for commoners of the Lands Between.

The board hung from the neck depicts a sprawling tree, its roots and branches forming two holes. This is a self-imposed shackle, a voluntary display of allegiance to the Erdtree that increases faith.",5.1,100,1,https://eldenring.fanapis.com/images/armors/17f69bf382el0i0njdautt61bo7uj.png
3482,35,2,"Garb decorated with intricate embroidery.
Standard wear for commoners of the Lands Between.

The board hung from the neck depicts a sprawling tree, its roots and branches forming two holes. This is a self-imposed shackle, a voluntary display of allegiance to the Erdtree that increases faith.",4.1,100,1,https://eldenring.fanapis.com/images/armors/17f69b1dc9cl0i0nj8l9fmv72bzrsi.png
3483,35,1,"A headband that holds cloth in place.
Standard wear for commoners of the Lands Between.

Only, there are no commoners remaining with their wits about them.",1.4,500,0,https://eldenring.fanapis.com/images/armors/17f6953ed39l0i0oscswmckaqk283r.png
3484,35,1,"A headband with the cloth removed.
Standard wear for commoners of the Lands Between.

Only, there are no commoners remaining with their wits about them.",0.7,100,0,https://eldenring.fanapis.com/images/armors/17f6969dd30l0i0osbp6z8er5o8d6s.png
3485,35,4,"Modest shoes made of cloth.
Standard wear for commoners of the Lands Between.

Only, there are no commoners remaining with their wits about them.",2.0,1000,0,https://eldenring.fanapis.com/images/armors/17f692f026el0i0pgqn9h69g38vkus.png
3486,35,2,"Garb with a modest cloth cape attached.
Standard wear for commoners of the Lands Between.

The board hung from the neck depicts a sprawling tree, its roots and branches forming two holes. This is a self-imposed shackle, a voluntary display of allegiance to the Erdtree that increases faith.",5.1,500,1,https://eldenring.fanapis.com/images/armors/17f695d1369l0i0njkocj642d4zzl.png
3487,35,2,"Modest garb made of cloth.
Standard wear for commoners of the Lands Between.

The board hung from the neck depicts a sprawling tree, its roots and branches forming two holes. This is a self-imposed shackle, a voluntary display of allegiance to the Erdtree that increases faith.",4.1,500,1,https://eldenring.fanapis.com/images/armors/17f69ac8a94l0i0njlvxak0kr6y9r.png
3488,36,2,"Black leather armor for blending in with the darkness.
Worn by church confessors.

The churches outside the Lands Between, dedicated to the teachings of the Two Fingers, send confessors out to follow the guidance of grace.

The confessors are loyal servants to the Two Fingers, ready to hunt down and quietly dispose of their enemies.",8.3,200,1,https://eldenring.fanapis.com/images/armors/17f69854218l0i0njgqjqpsw5xkvfa.png
3489,36,2,"Black leather armor for blending in with the darkness.
Worn by church confessors.

The churches outside the Lands Between, dedicated to the teachings of the Two Fingers, send confessors out to follow the guidance of grace.

The confessors are loyal servants to the Two Fingers, ready to hunt down and quietly dispose of their enemies.",7.3,100,1,https://eldenring.fanapis.com/images/armors/17f69804d5fl0i0njgjdpbczm2va3d.png
3490,36,4,"Leather boots of the church confessors.

The churches outside the Lands Between, dedicated to the teachings of the Two Fingers, send confessors out to follow the guidance of grace.

The confessors are loyal servants to the Two Fingers, ready to hunt down and quietly dispose of their enemies.",4.8,100,0,https://eldenring.fanapis.com/images/armors/17f698d5444l0i0pi1ulnm1rc5qch.png
3491,36,3,"Black leather gloves of the church confessors.

The churches outside the Lands Between, dedicated to the teachings of the Two Fingers, send confessors out to follow the guidance of grace.

The confessors are loyal servants to the Two Fingers, ready to hunt down and quietly dispose of their enemies.",2.8,500,0,https://eldenring.fanapis.com/images/armors/17f69a6ec0bl0i0o99uudum2zc466g.png
3492,36,1,"Black hood for blending in with the darkness.
Worn by church confessors.

The churches outside the Lands Between, dedicated to the teachings of the Two Fingers, send confessors out to follow the guidance of grace.

The confessors are loyal servants to the Two Fingers, ready to hunt down and quietly dispose of their enemies.",3.3,200,1,https://eldenring.fanapis.com/images/armors/17f695e92c2l0i0osb5pvuxurlcp6e.png
3493,36,1,"Cloth headwrap worn under a church confessor's black hood.
Such hoods are made for blending in with the darkness.",2.7,200,1,https://eldenring.fanapis.com/images/armors/17f69932e0dl0i0osbzj9wtyl6vbrm.png
3494,20,1,"Mask worn by Tanith, Lady of the Volcano Manor, in the image of a foreign queen.
Increases dexterity.

Long ago, when Rykard first set eyes on Tanith, she was working as a dancer in a foreign land. Soon, he made her his consort.
She was the only human to remain by his side when he became the serpent of blasphemy.

In that moment, Tanith was truly charmed by him.",3.6,500,0,https://eldenring.fanapis.com/images/armors/17f696b2ac9l0i0oshpfbw6uzu459u.png
3495,20,2,"Fine robe of white silk worn by Tanith, Lady of the Volcano Manor.

Long ago, when Rykard first set eyes on Tanith, she was working as a dancer in a foreign land. Soon, he made her his consort.
She was the only human to remain by his side when he became the serpent of blasphemy.

In that moment, Tanith was truly charmed by him.",4.1,100,0,https://eldenring.fanapis.com/images/armors/17f694d25a9l0i0njnlc9axlanhtan.png
3496,20,4,"Fine white trousers, perfectly suited for wearing beneath a silk robe.",2.5,100,0,https://eldenring.fanapis.com/images/armors/17f698f1219l0i0pi4a55qcqe1rcw3.png
3497,37,2,"Robe of Corhyn the cleric.

Even after exile, Corhyn refused to recant his prophecies. And for this, he was blessed with the guidance of grace. 

Since then, the cart wheel draped on his neck has served as a reminder. That true guidance awaits those with iron wills. Those with unwavering faith.",6.3,100,0,https://eldenring.fanapis.com/images/armors/17f69bd8054l0i0nkxr3clw4f1za97.png
3498,38,1,"A hooded cloak of vivid crimson.
Worn by expatriated royalty.
Increases vigor.

Such cloaks were gifted to those who departed on journeys without specific orders, to faraway lands from which they would never return. In other words, the gift of a cloak made it easier for undesirables to be on their way. 

Roderika never once saw the guidance of grace.",1.7,1000,0,https://eldenring.fanapis.com/images/armors/17f69821e3al0i0osnhpfh1en4fhtm.png
3499,39,1,"Red scarab worn directly on the head.
The red scarabs roll clumps of crimson tears during their labors.

Slightly increases the recovery effects of the Flask of Crimson Tears, but increases damage taken.",5.1,1000,0,https://eldenring.fanapis.com/images/armors/17f695f6021l0i0osqh6be3w8uqx7o.png
3500,40,2,"Armor of the Crucible Knights who served Godfrey, the first Elden Lord.

Worn by the knight Ordovis and his men.

Holds the power of the crucible of life, the primordial form of the Erdtree. Strengthens Aspects of the Crucible incantations.",15.5,100,1,https://eldenring.fanapis.com/images/armors/17f69c07710l0i0nkbcxuu9u5cmd9.png
3501,40,2,"Armor of the Crucible Knights who served Godfrey, the first Elden Lord.

Worn by the knight Ordovis and his men.

Holds the power of the crucible of life, the primordial form of the Erdtree. Strengthens Aspects of the Crucible incantations.",14.9,100,1,https://eldenring.fanapis.com/images/armors/17f6977b703l0i0nlg5t37m2ncrcgg.png
