id,group_id,name,description,weapon_passive_id,hidden_effect_id,default_skill_id,weight,req_str,req_dex,req_int,req_fai,req_arc,image_url
363,31,Pulley Bow,"Longbow which utilizes a series of pulleys and springs. The complex mechanism, which required advanced mathematical and mechanical understanding to craft, was likely made by a certain genius who learned Golden Order fundamentalism.

Enhances precision while shooting, enabling arrows to fly much further distances.",,,125,5,11,11,0,0,0,https://eldenring.fanapis.com/images/weapons/17f694cf960l0i1ojybdeac0ffxf5.png
364,31,Black Bow,"Longbow carved from black wood to resemble a blade. One of the most difficult bows to master.

The blade-like body of the bow is light and cuts through the air. Though a longbow, it can be wielded similarly to a shortbow.",,,124,4,9,20,0,0,0,https://eldenring.fanapis.com/images/weapons/17f694bf0a0l0i1okt1ao6xjlqrmq9.png
365,32,Lion Greatbow,"Greatbow of black iron wielded by General Radahn. Decorated with a lion mane motif.

Imbued with gravitational power of the Starscourge, when used along with Radahn's Spear, it becomes a true weapon of a champion.",,,126,9.5,22,18,0,0,0,https://eldenring.fanapis.com/images/weapons/17f694ec20bl0i1p34h48fycewmkr1.png
366,32,Golem Greatbow,"Greatbow of black stone crafted by a civilization now gone to ruin. Weapon of the Guardian Golem.

Extremely heavy, this greatbow requires enormous strength just to draw, suggesting it was not designed for human use.",,,127,14.5,24,18,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69ba8511l0i1p3aular3j6um6ed.png
367,32,Erdtree Greatbow,"Greatbow featuring Erdtree styling. In times of old, when faith and battle went hand in hand, this weapon was created in tandem with the Golden Great Arrow.

Scales all arrow damage with faith, revealing its true worth when used with holy-infused arrows.",,,127,11,20,14,0,14,0,https://eldenring.fanapis.com/images/weapons/17f69727d35l0i1p3af7vawzb2qx4v.png
368,32,Greatbow,"Enormous greatbow larger than any man. Can not be drawn with any ordinary level of strength, but the force of its shots is extraordinary.

A greatbow can only fire great arrows.",,,127,10,20,20,0,0,0,https://eldenring.fanapis.com/images/weapons/17f6967c4f3l0i1p3l1xull5qamw2.png
369,33,Soldier's Crossbow,"A crossbow of simple make, usable by anyone, but lacking in both power and accuracy.

Bolts must be equipped to use a crossbow.",,,9,3.5,10,8,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69a1d79cl0i1opcz0k9omitov0n.png
370,33,Light Crossbow,"Ranged weapon made from a bow fixed to a stock. Deals good damage and is simple to use, but requires reloading after firing.

Bolts must be equipped to use a crossbow.",,,9,4,12,8,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69832d19l0i1opiocf2s1b0z8f8.png
371,33,Heavy Crossbow,"Heavy crossbow with iron limbs, increasing damage dealt.

Commonly employed in the Shattering.",,,9,5.5,14,10,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69b95f86l0i1opjf3ra8xpdsovo.png
372,33,Pulley Crossbow,"Crossbow made with pulleys and power springs. The complex mechanism, which required advanced mathematical and mechanical understanding to craft, was likely made by a certain genius who learned Golden Order fundamentalism.
One touch fires a volley of bolts. Be warned; large stores of bolts can be quickly spent.",,,9,4,16,16,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69744d27l0i1opnrem0400k2gsd.png
373,33,Full Moon Crossbow,"One-of-a-kind enchanted crossbow of exquisitely detailed craftsmanship. Made to celebrate the matrimonial union, and reconciliation, between the houses of the Erdtree and the Full Moon, Leyndell and Raya Lucaria. The two rings dance when reloading the weapon. Reveals true worth when used with holy-infused bolts.",,,9,4,10,10,14,0,0,https://eldenring.fanapis.com/images/weapons/17f69ac9f84l0i1opqor2ybht92g9q.png
374,33,Arbalest,"Large crossbow made from composite materials. One of the largest of all bolt-firing devices.

Its limbs are more pliable than metallic ones, allowing bolts fired from this weapon to pierce even helms forged of steel.",,,9,6,18,12,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69d24aefl0i1oq9249e558exazo.png
375,33,Crepus's Black-Key Crossbow,"Black crossbow featuring a long stock. Used for sniping, it has a very long range.

Weapon of Crepus, who served the Two Fingers from the shadows of the Roundtable as the head confessor.",,,9,5,14,16,0,0,0,https://eldenring.fanapis.com/images/weapons/17f697ea1a4l0i1oq4te6lr8su01zs.png
376,34,Hand Ballista,"An unconventional ballistic device modelled on a weapon used to besiege castles. Only capable of firing greatbolts.

Perfect for reckless acts such as storming a castle or facing an entire army alone.",,,9,10,30,14,0,0,0,https://eldenring.fanapis.com/images/weapons/17f698da62dl0i1oj2p6wyeh8vo0to.png
377,34,Jar Cannon,"Jar cannon which uses explosives to fire greatbolts. Deals great damage but is slow to reload.

Experimental firearm brought to the assault on Volcano Manor, where it was discovered that no one knew how to use it.",,,9,15,34,12,0,0,0,https://eldenring.fanapis.com/images/weapons/17f69dd8093l0i1oj6x6qo6tg76q8.png
